meijer_ton_yr,calibrated_ton_yr,calibrated_lower,calibrated_upper,ratio_meijer_calib,rank_meijer,rank_calibrated,rank_change,lat,lon
0.19119,1.3558238134539211,0.3924238803705571,5.351314510595316,0.14101389730937763,27446,27446,0,-3.3216666669068218,112.35291666665955
0.501836,2.6943938810675565,0.9115151701880553,8.993503796854979,0.1862519075351988,21341,21341,0,-3.3204166667292156,101.72708333332679
0.391946,2.259819480011732,0.7366445077123721,7.902437729542825,0.1734412874421125,22874,22874,0,-3.3204166667292156,113.63208333332636
0.169423,1.2440727792249786,0.3527313181150202,5.010205256907269,0.13618415484144394,28194,28194,0,-3.3195833333957694,129.49874999999224
1.19468,4.99504366188167,1.9175382206389173,14.209789045103369,0.23917308453515201,16333,16333,0,-3.318750000062323,116.0654166666593
0.38855,2.2458674617772787,0.7311404141840538,7.866533537433499,0.17300664737024107,22927,22927,0,-3.318750000062437,120.95791666665923
0.343481,2.0572089870901125,0.6574373598029595,7.361204291531884,0.16696456322886674,23678,23678,0,-3.3154166667290497,127.9295833333257
1.40256,5.599137361416619,2.198171234853522,15.551853601521774,0.25049572987170704,15499,15499,0,-3.314583333395717,105.98208333332644
0.24786,1.6309387668078628,0.49350546737855433,6.16421214403144,0.1519738233245392,25727,25727,0,-3.3141666669061465,112.25041666665948
0.205434,1.4269619696274314,0.4181072661683912,5.565013795829821,0.14396599515096903,26982,26982,0,-3.313750000062271,128.33041666665895
0.24017,1.594764507684985,0.4799329202418891,6.0594417096221935,0.15059903756488727,25936,25936,0,-3.3120833333956057,152.0904166666578
0.977394,4.330067533447305,1.616280706592352,12.747575088629452,0.2257225764841283,17447,17447,0,-3.311250003547002,114.30166666665957
0.1512,1.1472940100547833,0.31903848051902955,4.708957405699363,0.1317883634664668,28970,28970,0,-3.3112500000621594,129.58874999999216
0.151679,1.149879471064708,0.3199300065775954,4.7170807745000705,0.131908607655684,28942,28942,0,-3.310833332665595,114.05499999884432
0.701282,3.4189163454511067,1.2162303805106922,10.714696812391233,0.2051182097312971,19352,19352,0,-3.3104166667288837,122.28541666665944
0.837809,3.880310818585313,1.4175449883488895,11.759961417635179,0.21591285831722346,18303,18303,0,-3.309583333395608,142.8145833333249
76.0126,95.96846958075834,65.47566785984695,141.58283807696452,0.792058061695302,1914,1914,0,-3.3087500000621617,114.29874999999322
0.313497,1.92773354884728,0.6070379867047919,7.004415738833439,0.1626246532812902,24271,24271,0,-3.307916666728829,129.50708333332568
0.189393,1.346742382312553,0.3891680059858218,5.3238471249776325,0.14063045946083957,27512,27512,0,-3.3070833333955534,129.55208333332553
0.238237,1.5856193183682985,0.47651343507901356,6.03286644581698,0.15024854783250294,25999,25999,0,-3.3020833333954442,152.0720833333246
2.26231,7.868379560793024,3.3150199842219488,20.347878358116184,0.2875191750119373,13028,13028,0,-3.301250000061998,116.13958333332596
0.979478,4.336636045312655,1.6192143842815558,12.761791394389126,0.22586124123989826,17437,17437,0,-3.301250000061998,142.78874999999175
0.449722,2.4921437351467874,0.8293257140402043,8.492018615849307,0.18045588368662507,21991,21991,0,-3.301666666905021,142.79291666665858
0.905897,4.102193357779573,1.5150543859586956,12.250771696111482,0.22083235015775612,17868,17868,0,-3.299583336880062,128.95333333332576
3.70182,11.170817732118673,5.07879977973959,26.444983059995717,0.3313830812364269,10750,10750,0,-3.297916666728554,120.95624999999245
0.234601,1.5683588696230497,0.4700726509716844,5.982541531737345,0.1495837493215986,26092,26092,0,-3.297916666728554,127.04041666665898
0.163433,1.2126083375812886,0.3417057269561953,4.912887641995593,0.13477806059456035,28440,28440,0,-3.2970833333952783,116.07458333332647
0.143582,1.1058506951118436,0.30481415691638436,4.578151093358082,0.12983850408981149,29315,29315,0,-3.2970833333952783,142.76541666665844
0.76295,3.630261806546515,1.3078626505030253,11.197842502550566,0.2101639057062383,18838,18838,0,-3.296250000061832,101.69708333332687
0.753455,3.59805132704937,1.2938227794618127,11.124698838621025,0.20940640683352363,18928,18928,0,-3.2929166667285017,128.31958333332545
1.46746,5.782314661981215,2.284479721378314,15.952687792239567,0.25378418259534824,15269,15269,0,-3.2895833333951146,152.05708333332495
1.12445,4.784254408439065,1.8211355799047397,13.733634684604137,0.23503139758131483,16685,16685,0,-3.289583332583163,101.68625000176206
0.769787,3.653383830025803,1.3179572886778568,11.250242180593903,0.2107052080521644,18780,18780,0,-3.2887500000616683,130.6362499999923
0.101809,0.8658338611657486,0.22506298604122235,3.797020368792219,0.11758491388050538,31686,31686,0,-3.2870833333949463,118.85291666665967
0.427706,2.4046926545244047,0.7942150135011877,8.271872072746064,0.17786306253952058,22330,22330,0,-3.2854166667282243,106.03041666665979
16.7785,32.74762800392936,18.70803304585083,60.30699665967345,0.5123577194044944,5127,5127,0,-3.2854166667282243,120.40041666665934
0.901623,4.08841030603766,1.5089664191304402,12.22049145861129,0.22053143704009018,17891,17891,0,-3.2837500000615023,128.96958333332555
0.122429,0.9872743931995452,0.264831767425201,4.197717852230118,0.12400706515159761,30414,30414,0,-3.282083333394894,135.56291666665857
0.313801,1.929063709744126,0.607556757635022,7.0081093484920425,0.1626701069616944,24266,24266,0,-3.2812500000614477,128.31541666665885
0.764769,3.6364192876952006,1.3105495685452413,11.211805339438044,0.21030825641801013,18821,18821,0,-3.2745833333947303,116.17708333332598
0.118311,0.96352517524229,0.25695713190919606,4.120314909049788,0.12278973403081998,30661,30661,0,-3.2745833333947303,127.0312499999925
1.58451,6.106898643805483,2.4387299294408913,16.656334865919952,0.25946230524183395,14842,14842,0,-3.273750000061284,101.66208333332656
2.95731,9.52103521884686,4.161237412448249,23.504555470686814,0.31060803074712023,11753,11753,0,-3.2729166667280083,116.11874999999281
0.170351,1.2489184822209103,0.35443531192448885,5.025141181215458,0.13639881419407812,28160,28160,0,-3.2729166667280083,128.97124999999232
0.650682,3.2414717729939473,1.1402115512174886,10.302917788539645,0.2007365929949176,19797,19797,0,-3.272083333394562,142.68291666665846
0.132302,1.0432979729316694,0.2835867123017774,4.378305125548222,0.12681132661288616,29862,29862,0,-3.2712500000612863,152.04458333332468
0.128855,1.0238798358251164,0.2770580957058813,4.316169118413795,0.1258497291297463,30049,30049,0,-3.268333333568421,128.77458333332584
1.47154,5.793751326395348,2.289886394890299,15.977624855929623,0.25398742836889,15252,15252,0,-3.2637500000611226,101.64791666665997
0.964383,4.288966683201912,1.5979438202822633,12.658489994658323,0.22485206140142908,17525,17525,0,-3.2629166667276763,116.19208333332608
0.106239,0.8924807701317312,0.23368112252863807,3.8860198130978327,0.11903785891579378,31387,31387,0,-3.2620833333944006,128.30041666665875
0.272315,1.7438939413283645,0.5363534816515367,6.487910290166278,0.15615341824776988,25158,25158,0,-3.261250000061125,127.06958333332568
0.143591,1.10590002529763,0.3048310132923004,4.57830746804491,0.1298408506332708,29314,29314,0,-3.2595833333942323,112.88124999999297
0.5671,2.939335319600464,1.0128046993105515,9.587705895002184,0.19293477549784432,20633,20633,0,-3.255416666727683,128.96958333332555
0.198163,1.3908329270078779,0.4050240667726134,5.456801976795002,0.14247793257692812,27213,27213,0,-3.254583333394237,120.99458333332586
0.400188,2.2935366393193575,0.7499755369725706,7.988964502153525,0.17448511313896514,22750,22750,0,-3.254583333394237,128.80458333332558
0.278314,1.7711483324263653,0.5467953187219111,6.565264099854706,0.15713760101545352,25033,25033,0,-3.2512500000609066,120.38874999999268
0.210315,1.4510084454705,0.4268593153466857,5.636680567407978,0.14494402197073625,26837,26837,0,-3.248750000060795,128.30124999999225
2.42137,8.258210594892123,3.508874663248591,21.14013137696463,0.29320758682246106,12686,12686,0,-3.2479166667275194,118.83958333332589
0.914187,4.128874131080557,1.5268506773632162,12.309310799148298,0.2214131433841386,17817,17817,0,-3.2479166667275194,142.62458333332484
0.124129,0.9970111665474377,0.2680734423879069,4.229324538792276,0.12450111309168968,30307,30307,0,-3.247083333394073,108.00791666665992
0.157181,1.179410792037676,0.3301469752860866,4.809565876153389,0.13327078322595073,28715,28715,0,-3.247083333394073,112.90541666665945
37.9144,58.498777302830824,37.171411023468664,94.89431864332232,0.6481229480016034,3124,3124,0,-3.247083333394073,114.11124999999299
5.84874,15.468769463594542,7.574016382567177,33.62774359445709,0.3780998878912056,8785,8785,0,-3.247083333394073,116.21291666665957
0.519832,2.7628064548093643,0.9396174492959913,9.160853550341121,0.1881536070306701,21148,21148,0,-3.247083333394073,152.02208333332464
0.3453,2.0649563717147794,0.6604368757454442,7.3823825944072565,0.16721902928789545,23645,23645,0,-3.2462500000607974,152.0195833333246
0.348559,2.0788075712998118,0.6658054909391625,7.4201997348325985,0.16767256614428108,23583,23583,0,-3.2462500000607974,152.03124999999113
1.04645,4.545637435085121,1.7130102214405774,13.21121766160852,0.23020973734576006,17099,17099,0,-3.245416666727465,121.0170833333259
0.151657,1.1497607750067889,0.3198890669319753,4.716707932137159,0.13190309088349664,28944,28944,0,-3.245416666727351,142.6087499999917
0.129784,1.0291277999467783,0.2788196236590063,4.333068481683114,0.1261106735302572,29991,29991,0,-3.2450000002330057,128.83458333332555
1.33721,5.412202636566128,2.1106623704274883,15.139954189471709,0.24707315852615924,15755,15755,0,-3.2437500035449602,113.39916666665965
0.355361,2.1075973879985996,0.6769883173653446,7.498613638022995,0.16860952761829676,23470,23470,0,-3.2412500000606315,108.04458333332656
1.10468,4.724238518608408,1.7938384728606174,13.597266658409508,0.23383239344261544,16776,16776,0,-3.2412500000606315,130.63124999999218
0.426363,2.3993165867613784,0.7920652586252651,8.258270047719858,0.17770185158245794,22350,22350,0,-3.2395833333938526,128.84124999999221
0.338804,2.0372344167886594,0.6497149140684215,7.3065147124761225,0.16630584934553813,23763,23763,0,-3.2395833333938526,142.57958333332533
0.100262,0.8564501861433295,0.22204312510562815,3.7655263612149925,0.11706693701765494,31790,31790,0,-3.238750000060577,151.95791666665787
4.89052,13.619273948748921,6.490510582362555,30.642947674962492,0.35908815832647584,9532,9532,0,-3.2379166667271875,128.967916666659
0.237861,1.5838379484984737,0.47584791902461043,6.027685714331752,0.15018013694235538,26009,26009,0,-3.2379166667271875,135.57624999999234
11.8618,25.58590520188838,13.832093696890484,49.687910873876426,0.4636068142363216,6194,6194,0,-3.2358333335654947,116.22708333332639
0.252932,1.654620647322312,0.5024307480117133,6.232504453645378,0.15286404192364106,25598,25598,0,-3.2354166667271897,142.54708333332496
0.237539,1.582311768197107,0.47527788610301935,6.023246054496818,0.1501214898190721,26015,26015,0,-3.2337500000604678,127.65708333332555
0.279125,1.7748197700107344,0.5482049420319157,6.5756629069824175,0.15726948995971113,25015,25015,0,-3.2316666659943394,152.00250000113328
12.759,26.9486184781011,14.717009288881572,51.63751930027467,0.47345655252673446,5944,5944,0,-3.229583333393748,101.60958333332661
0.238022,1.5846008152386548,0.47613290215533477,6.029904516360221,0.15020943931809844,26004,26004,0,-3.2287500000603018,107.96791666665962
0.471257,2.5764972964068718,0.8634401696505957,8.702437869773798,0.182906071998292,21708,21708,0,-3.2237500000602495,142.51458333332494
1.36699,5.497708010952674,2.150617159736195,15.328723905561649,0.24864725396049547,15643,15643,0,-3.221250000060138,128.95458333332544
0.529319,2.7985962121542065,0.9543778847445412,9.247964156278305,0.18913732452762777,21062,21062,0,-3.2204166667268055,127.09874999999226
0.372455,2.1792575819454103,0.7049627204218966,7.692706748564543,0.17090912202655348,23187,23187,0,-3.2195833333933592,106.09458333332645
0.149005,1.13541585995919,0.31494882197961416,4.671581635486295,0.1312338547088427,29061,29061,0,-3.2187500000600835,107.66124999999329
0.101934,0.8665902746081812,0.22530675851869753,3.7995555725081194,0.11762652199863226,31679,31679,0,-3.216250000059972,116.24791666665953
0.361446,2.13321806115436,0.6869673114255624,7.568183758527025,0.16943696782897513,23367,23367,0,-3.216250000059972,128.2745833333256
0.253612,1.657785205459076,0.5036257797727481,6.241612697601438,0.15298242448108315,25584,25584,0,-3.2145833333933638,127.87374999999224
24.2367,42.544926178522694,25.39822151917375,73.99093362355869,0.5696731003433976,4146,4146,0,-3.2116666668965195,113.32208333332619
0.303996,1.885971769298779,0.5909326797863445,6.8881428682210455,0.16118799069459475,24480,24480,0,-3.207916666726476,128.86791666665886
2.39655,8.197878502388543,3.4787658282809306,21.01804123751024,0.2923378285371927,12747,12747,0,-3.207916666726476,142.48708333332502
0.504102,2.7030466396801756,0.9150612863951944,9.014731627821956,0.18649400739146899,21312,21312,0,-3.2070833333932,128.9179166666588
0.457581,2.5230599665465903,0.8418010756124231,8.569354500291388,0.18135954201132556,21869,21869,0,-3.2066666668958987,101.59041666666002
0.429486,2.4118105519343582,0.7970628428035131,8.289868737769766,0.17807617586527966,22293,22293,0,-3.206250000059754,128.91291666665882
0.244481,1.6150841843448764,0.4875477281055959,6.118361123669344,0.1513735335716685,25813,25813,0,-3.205416666726478,128.90541666665877
0.199078,1.3954002585332341,0.4066735566982253,5.470517848508337,0.1426673090982938,27181,27181,0,-3.204583333393032,132.6479166666586
0.393575,2.2664996333297376,0.7392823813131786,7.919607687499494,0.17364882579830598,22849,22849,0,-3.202083333393034,128.26874999999222
6.6153,16.885772590764997,8.422993724865298,35.93355731427889,0.39176768278982843,8295,8295,0,-3.201250000059588,120.3770833333258
3.50907,10.753694681964612,4.844095142715292,25.713218770696546,0.3263129653369442,10995,10995,0,-3.200416666726312,121.04791666665915
4.77509,13.389719514154372,6.358115860366134,30.25966851717146,0.35662360178286157,9629,9629,0,-3.1995833333930364,151.88124999999127
0.105715,0.8893458014466291,0.23266397155921092,3.8755819983022515,0.11886827354223936,31422,31422,0,-3.196250000059422,152.64708333332464
0.114209,0.9396300418917712,0.24908093323855954,4.041981309894406,0.12154677363237697,30903,30903,0,-3.195416666726146,101.58291666666014
0.25204,1.6504657693981855,0.5008625862777814,6.220539630423023,0.15270840793741644,25623,25623,0,-3.1941666668949438,113.4470833333263
9.61311,22.031036962352157,11.59876430913881,44.242621670247985,0.4363439640370723,6918,6918,0,-3.1929166702100247,151.8633333333246
0.117454,0.9585529460703236,0.2553143110541363,4.1040529025045185,0.12253261594105316,30701,30701,0,-3.192083333392702,120.34791666665922
0.145208,1.114748615700191,0.3078575313379739,4.606330791107532,0.13026075830450132,29239,29239,0,-3.188750003543305,112.97833333332619
3.23879,10.15745869633116,4.520107708400642,24.654127438006487,0.31885829879572536,11346,11346,0,-3.1870833333927067,130.61291666665875
0.117358,0.9579953131740523,0.25513019670622983,4.102227889030949,0.12250373084933658,30708,30708,0,-3.185416670209804,152.64583333332462
0.32443,1.9753408819839777,0.6256579399439613,7.13624231468817,0.1642400068560073,24066,24066,0,-3.1820833333925407,120.32124999999269
2.25238,7.843785210555462,3.3028452506338435,20.29762250045742,0.28715472690008764,13052,13052,0,-3.181250000059265,108.0712499999932
0.332453,2.0099827008454514,0.6392047902507504,7.231696231067559,0.16540092601800083,23910,23910,0,-3.179999999324707,130.60833333446317
1.79876,6.683718520741314,2.7220948122146114,17.88715144084849,0.2691256363382121,14215,14215,0,-3.1795833325689387,142.43125000174132
0.253772,1.6585294516515923,0.5039069100589344,6.243754194570792,0.1530102463645065,25579,25579,0,-3.176250000059099,112.99208333332626
0.306193,1.8956617680040209,0.5945594690703613,6.91517530134771,0.16152301279061854,24427,24427,0,-3.176250000059099,152.5820833333246
4.0335,11.874259700662902,5.49012731673009,27.684617230161326,0.3396843341547282,10337,10337,0,-3.174583333392377,116.07541666665952
0.177984,1.2884916483966709,0.36841016363110984,5.14661545063913,0.1381336077897545,27914,27914,0,-3.174583333392377,120.2970833333261
0.279978,1.7786780264944757,0.5496870579848512,6.586585389361561,0.15740791522105735,24985,24985,0,-3.1662500035425865,107.6141666666598
2.25461,7.849311130594437,3.3055801181438067,20.308916991065768,0.28723667115349216,13046,13046,0,-3.1662500000588807,108.09708333332651
6.52996,16.73045768101345,8.32925864434461,35.67693960245417,0.39030372775817845,8350,8350,0,-3.1662500000588807,120.26708333332601
0.38473,2.230131403123086,0.724941168326331,7.825967365112239,0.17251449823145953,22990,22990,0,-3.1645833333921587,107.81624999999326
1.38158,5.539402972920033,2.1701447269994634,15.42055020414644,0.24940954950452285,15584,15584,0,-3.163750000058883,113.58291666665968
8.25549,19.76872564801949,10.194667295511778,40.65295311772909,0.41760354951494144,7481,7481,0,-3.1641666659904786,113.60249999885662
2.35938,8.107188019219395,3.433579687811891,20.834160961063105,0.29102322462569136,12816,12816,0,-3.1629166667254367,120.25624999999275
1.46664,5.780015010809372,2.28339281664054,15.947672273024969,0.2537432856588079,15273,15273,0,-3.1620833333920473,107.96124999999313
8.16788,19.61919364701125,10.101353112700805,40.41211511382094,0.41632088183421745,7519,7519,0,-3.1625000002251795,113.53708333332622
3.3735,10.456350162030185,4.6866009000122135,25.187029877962708,0.32262691548434214,11158,11158,0,-3.1617725628508424,116.15704777441556
2.63141,8.761866986855184,3.7617445882533733,22.101465662784967,0.30032526217845124,12298,12298,0,-3.1604166667253253,116.07374999999274
0.618684,3.127208025314762,1.091719872982356,10.034600769372071,0.19783909320766335,20090,20090,0,-3.1595833333920496,121.05708333332598
0.430659,2.4164965167948727,0.7989386387419307,8.301708908321238,0.1782162717830878,22273,22273,0,-3.158750000058717,120.25458333332597
6.90441,17.40770908298087,8.739317999417251,36.801521168330254,0.3966294454420938,8141,8141,0,-3.1529166667251047,142.3812499999916
0.127686,1.0172605709378642,0.2748393632079398,4.294824786792072,0.12551946241490494,30103,30103,0,-3.1529166667251047,151.77041666665787
0.566875,2.9385053264317147,1.0124583718170297,9.585715106891074,0.19291270119573597,20636,20636,0,-3.1516666668908897,127.91041666665888
1.04074,4.527971672367394,1.7050487993888221,13.173444898986325,0.229846844305866,17121,17121,0,-3.1512500035421454,130.60166666665907
0.231622,1.5541597170079193,0.4647925701166425,5.941024109313161,0.14903358867512054,26164,26164,0,-3.1508333326563616,120.25250000112783
1.12181,4.776257855177148,1.8174945943926089,13.715485711069508,0.23487216017536242,16695,16695,0,-3.14708333339172,107.62958333332642
0.876723,4.007732712944354,1.4734123368296361,12.042703468875601,0.21875785208138282,18064,18064,0,-3.14708333339172,142.35624999999186
0.360075,2.127456439142567,0.6847210021024441,7.552555950726211,0.16925140904183292,23384,23384,0,-3.1462500000583873,116.09124999999278
2.51957,8.49519009418144,3.627510926215494,21.601200955252118,0.29658783053315235,12483,12483,0,-3.1445833333916653,101.5462499999935
0.413198,2.346354935143692,0.7709418234516022,8.123836485386827,0.17610208660724025,22544,22544,0,-3.142083333391554,120.25208333332591
0.166727,1.229951533814443,0.3477746611578307,4.96660129613224,0.13555574786181232,28310,28310,0,-3.142083333391554,121.06124999999247
4.78226,13.404024676183944,6.366352318548055,30.283602914530007,0.3567779167474261,9625,9625,0,-3.141250000058278,142.35124999999152
0.157601,1.181652736599234,0.3309251488552583,4.81656481121408,0.13337336352604878,28695,28695,0,-3.138750003541759,106.05416666665991
0.39473,2.271231192288194,0.7411517827902776,7.931761082144072,0.17379560537046074,22835,22835,0,-3.1387500000582236,107.93291666665971
0.445693,2.476233865807805,0.822918431823062,8.452121758168438,0.1799882499606331,22053,22053,0,-3.138750003541759,134.83833333332552
0.452511,2.503132976438714,0.8337563885271213,8.51953675277039,0.18077785090099435,21944,21944,0,-3.137916666724834,126.96791666665888
2.4475,8.321534663593313,3.5405181440768896,21.26807487847243,0.2941164219032583,12625,12625,0,-3.137916666724834,142.35124999999152
1.7974,6.680121782279883,2.7203009805755087,17.879547728887324,0.2690669509600705,14218,14218,0,-3.136250000058112,116.20041666665952
0.585965,3.008592612579972,1.0417756427897706,9.753304574139442,0.19476382330724226,20427,20427,0,-3.1354166667247796,116.10708333332627
0.136128,1.0646811585660576,0.2908097578854573,4.445805264901959,0.12785799664506226,29674,29674,0,-3.1337500000580576,151.7345833333245
2.19844,7.709636953447103,3.2365571796814474,20.02291919670878,0.28515480213592187,13168,13168,0,-3.129583333391338,107.93124999999299
0.207583,1.437569191232759,0.4219635897959672,5.596661563712136,0.1443986148743152,26912,26912,0,-3.1287500000578916,101.53291666666024
0.173872,1.2672352337425552,0.36089069012501,5.0814769042465455,0.13720578103443334,28041,28041,0,-3.1287500000578916,135.71874999999227
0.303866,1.8853977650346385,0.5907179536863926,6.886540528542392,0.1611681129761058,24481,24481,0,-3.12708333339134,126.88874999999246
0.399399,2.2903176478836214,0.7487010219467506,7.980718362023474,0.174385854455196,22763,22763,0,-3.122083333391174,152.64541666665798
0.133901,1.052256046525216,0.2866083912494386,4.406001860965711,0.1272513476564672,29774,29774,0,-3.120416666724452,151.71541666665792
0.127234,1.0146965182139271,0.2739808383580858,4.286548014657154,0.12539118614889683,30126,30126,0,-3.1195833333911764,142.2904166666583
1.18539,4.9673698295839515,1.9048354887251295,14.14751995981502,0.23863534237781603,16383,16383,0,-3.1162500000577324,128.19958333332556
0.356615,2.112887592153147,0.6790467122077462,7.512994859761395,0.1687808671528001,23447,23447,0,-3.115416666724286,142.27624999999205
0.239238,1.5903577954849588,0.4782846055490819,6.046640616740243,0.15043029982259276,25958,25958,0,-3.113750000057564,151.71041666665815
0.194493,1.3724521683987247,0.3983990172473367,5.4014966943093965,0.14171204248736768,27346,27346,0,-3.111250000057396,127.94708333332574
0.885013,4.0346653275537445,1.485265876269974,12.102158883155802,0.21935227042402344,17989,17989,0,-3.109583333390958,120.25874999999246
0.544767,2.8564809659490282,0.9783350054191099,9.388231989916589,0.19071263085381993,20888,20888,0,-3.1087500035408198,100.45833333332678
4.88337,13.605100543244461,6.482322300260721,30.619331653302904,0.3589367079264115,9536,9536,0,-3.1079166702073735,101.5249999999935
0.174377,1.2698535070463604,0.36181528481768427,5.089514132329308,0.13732056416932334,28025,28025,0,-3.1070833333908467,127.97708333332582
0.918534,4.142836744089706,1.533029901310412,12.339905627692868,0.22171619514343832,17784,17784,0,-3.1070833333908467,130.53874999999232
0.749736,3.5854032800746123,1.288316996582443,11.095930279310846,0.2091078580104378,18966,18966,0,-3.1049999993203414,130.50083333445696
0.111847,0.9257586936692098,0.2445306249365061,3.9962928792874868,0.12081658078380945,31034,31034,0,-3.104583333390792,135.7629166666585
0.156368,1.1750661128851412,0.32863995710695965,4.795993712639407,0.13307166148810937,28751,28751,0,-3.10291666672407,132.55458333332558
0.788193,3.7153389783044233,1.3450720545910344,11.39021602090559,0.2121456493209966,18653,18653,0,-3.1020833333906808,130.5295833333255
5.28153,14.385568611310902,6.935872184249441,31.899605107385565,0.3671408578071294,9192,9192,0,-3.102083336873932,135.76916666665852
0.306882,1.898696509554183,0.5957347091306122,6.923634693702736,0.16162772641956158,24406,24406,0,-3.101666666886274,142.24791666665828
0.159105,1.1896669505538164,0.3337097537849397,4.8415583210521325,0.13373911070315359,28634,28634,0,-3.1004166667239588,130.4920833333257
4.15579,12.129362413859834,5.640088225639478,28.123796927372396,0.342622296061606,10203,10203,0,-3.09875000005718,121.05541666665908
2.09669,7.4539678007645,3.1107822054090084,19.496567318016666,0.2812850895042715,13430,13430,0,-3.0987500000572368,151.7070833333247
8.73408,20.577673243075708,10.702047067132597,41.947487904122944,0.42444448878295693,7275,7275,0,-3.097916666723961,142.23541666665824
6.27611,16.26495666930394,8.0492042583162,34.89981347388425,0.3858669978411069,8504,8504,0,-3.097083333390515,142.20541666665827
0.174964,1.2728941797895976,0.36288961558723487,5.098843115780761,0.13745368843537378,28006,28006,0,-3.095416666723793,128.19958333332556
1.08187,4.654607822363246,1.7622535281470049,13.443365760981123,0.23242989340629583,16893,16893,0,-3.094583333390517,108.19291666665964
1.23079,5.102028080091728,1.9667752888493204,14.449840415404479,0.241235442196522,16183,16183,0,-3.092916666723795,106.05041666665977
0.576492,2.973896964436497,1.0272443471103647,9.6704726146244,0.19385069721446635,20534,20534,0,-3.087916666723629,112.95541666665952
1.94391,7.063231863666719,2.9127857825532355,18.68474161023529,0.2752153741404806,13810,13810,0,-3.087500000218256,118.82874999999274
2.31451,7.997159574956766,3.37887741016713,20.61049059067814,0.2894165082372403,12913,12913,0,-3.0854166667235745,107.81458333332654
0.167504,1.2340280526316962,0.349204154779364,4.9792008650989725,0.135737594978315,28271,28271,0,-3.0845833333902988,126.457916666659
0.191736,1.3585782309975263,0.39341242922273073,5.359636899166524,0.14112989272558799,27426,27426,0,-3.0837500000569094,113.18541666665988
0.117401,0.9582451024977147,0.25521266678319593,4.10304542712439,0.12251667104166598,30705,30705,0,-3.082916666723463,126.4537499999924
0.115313,0.9460851001245036,0.2512039382153199,4.0631882386242175,0.12188438438024755,30835,30835,0,-3.0820833333901874,107.8887499999932
0.140802,1.0905701205196168,0.2996014115458698,4.5296331874413305,0.12910861699833937,29454,29454,0,-3.0812500000569116,126.40791666665916
0.282026,1.787927654367376,0.553243407004077,6.612747800524427,0.1577390445922654,24934,24934,0,-3.0812500000569116,128.19958333332556
0.135701,1.0623033643684132,0.29000482838885916,4.437954775789601,0.12774222934018503,29691,29691,0,-3.0795833333901896,101.51458333332664
0.100713,0.8591901117568443,0.22292407416951016,3.774730617052595,0.1172185277994707,31755,31755,0,-3.0779166667234676,116.21041666665951
1.54044,5.985530306723005,2.3808594804599794,16.39427219452852,0.25736065495646443,14990,14990,0,-3.077916666723411,128.03041666665877
0.252599,1.653070049987175,0.5018453990220748,6.228040019702944,0.152805986656137,25603,25603,0,-3.077083333390135,100.46458333332697
1.60009,6.149572056249019,2.4591312842239597,16.74820287403775,0.2601953412959906,14780,14780,0,-3.0762500000567456,106.58541666665974
3.5297,10.798649396945978,4.867974716467814,25.79243722931679,0.3268649504444744,10975,10975,0,-3.075416666723413,120.26041666665935
0.547364,2.866165354242506,0.982353213012244,9.411625661919272,0.19097432714054344,20857,20857,0,-3.073750000056748,152.63208333332454
0.252324,1.6517890822751455,0.5013619357149637,6.224351150893461,0.15275800204009904,25612,25612,0,-3.0729166667233017,128.06791666665913
1.06196,4.593483108518679,1.7346032810322936,13.31332635990426,0.23118839776085826,17015,17015,0,-3.0729166667233017,130.47958333332576
0.272358,1.744089909140234,0.5364284208984088,6.488467501159412,0.15616052737456723,25156,25156,0,-3.0712500000566934,128.197916666659
2.27355,7.89618095948407,3.3287903090701274,20.40464776312872,0.287930331341919,13004,13004,0,-3.0695833333898577,101.50791666666015
0.526825,2.789205633006003,0.950501139586678,9.225136601040635,0.1888799426495587,21082,21082,0,-3.0695833333898577,126.81374999999241
1.788,6.655240473685247,2.7078976635365732,17.826923631602114,0.26866046494784585,14253,14253,0,-3.0691666659849375,121.0608333321976
0.168888,1.2412757126425507,0.35174845180149206,5.0015776479156795,0.13606002137950038,28221,28221,0,-3.068750000056582,128.08291666665878
1.15608,4.879645371505102,1.8646606566127972,13.949647597865482,0.23691885618388964,16518,16518,0,-3.0679166667231357,128.1929166666589
5.34534,14.509044027536781,7.008114511130674,32.09834969052832,0.3684143483095823,9143,9143,0,-3.0679166667231357,142.14791666665872
1.17748,4.9437575355698975,1.8940080467641889,14.094332301277726,0.23817511104218517,16428,16428,0,-3.06708333338986,111.82291666665952
0.250748,1.6444401905368355,0.4985900788165435,6.203175117720991,0.15248228633851507,25660,25660,0,-3.0662500000565274,151.68041666665806
0.727527,3.50949119117562,1.2553584273152476,10.922695893046244,0.20730270012625132,19146,19146,0,-3.065416666723138,142.11374999999157
1.92738,7.0204350078416216,2.8911589171012615,18.59525799326924,0.27453854324513693,13862,13862,0,-3.0645833333898054,142.07624999999177
0.158906,1.1886078171644445,0.3333414905868323,4.838257524427093,0.13369085892358326,28641,28641,0,-3.064166666882727,126.60124999999232
7.603,18.643649617036075,9.496296148882431,38.83091868733279,0.4078064196750715,7788,7788,0,-3.0629166667230834,116.17541666665966
0.83041,3.855891874587624,1.4068793678507148,11.705498460384911,0.2153613293652872,18357,18357,0,-3.0612500000563614,152.6395833333246
1.28418,5.258566762689067,2.0391837415571175,14.799192684889913,0.2442072256477943,15951,15951,0,-3.0604166667230857,107.84791666665973
